series,class,d_mm,P_mm,d2_mm,As_mm2,Dk_mm,Lk_mm,Eb_MPa,Ec_MPa,muG,muK,MA_Nm,FA_N,deltaZ_mm,deltaS_mm_per_N,deltaP_mm_per_N,Phi,F_proof_N,FM_N,Fb_max_N,Fk_residual_N,sigma_b_MPa,SF_yield,SF_ult,pass_fail,fail_reason
M12,8.8,12.0,1.75,10.863,84.3,21.75605964448603,87.39010942782687,210000.0,80983.65239127168,0.18387435309076303,0.13621015061270902,87.50018886074007,17138.449198217724,0.004023964143968158,5.275383236051905e-06,5.148402447576153e-07,0.08891543590052184,53952.0,37766.399999999994,39290.27268111847,21456.865135039956,466.07678150792964,1.3731643055235767,1.7164553819044708,1,ok
M12,8.8,12.0,1.75,10.863,84.3,21.75605964448603,87.39010942782687,210000.0,80983.65239127168,0.16047761507312697,0.13318532312640707,83.98516437996777,17138.449198217724,0.004023964143968158,5.275383236051905e-06,5.148402447576153e-07,0.08891543590052184,53952.0,37526.128098613495,39050.00077973197,21216.593233653457,463.22658101698664,1.3816132886738013,1.7270166108422518,1,ok
M12,12.9,12.0,1.75,10.863,84.3,19.690541161815418,95.98637870200204,210000.0,127418.18915905524,0.14098846721922506,0.0759044068851108,90.25470267630605,26141.19464150404,0.013026907845214524,5.760965864655823e-06,3.731929250612318e-07,0.060838484599849384,92730.0,64910.99999999999,66501.3906676188,38236.52947430458,788.8658442184912,1.3944069299764668,1.546524049610263,1,ok
M12,12.9,12.0,1.75,10.863,84.3,19.690541161815418,95.98637870200204,210000.0,127418.18915905524,0.12792783399954505,0.06290136477337414,92.56797734671831,26141.19464150404,0.013026907845214524,5.760965864655823e-06,3.731929250612318e-07,0.060838484599849384,92730.0,75922.94459553476,77513.33526315357,49248.47406983935,919.4938939875868,1.1963102824202658,1.3268168586842948,0,yield_margin
M20,8.8,20.0,2.5,18.376,245.0,40.89225982137789,45.70554080377748,210000.0,187047.83883530722,0.11591005576860516,0.1502967657929661,472.3353247507654,72497.91294395879,0.013450515883025461,1.0827121633387266e-06,8.122537534036732e-08,0.06978499502004785,156800.0,109760.0,114819.26649375803,30765.3074252882,468.65006732146134,1.365624470423909,1.7070305880298864,1,ok
M20,8.8,20.0,2.5,18.376,245.0,40.89225982137789,45.70554080377748,210000.0,187047.83883530722,0.1290660706327811,0.14849284369933294,487.53005664636987,72497.91294395879,0.013450515883025461,1.0827121633387266e-06,8.122537534036732e-08,0.06978499502004785,156800.0,113399.05001527713,118458.31650903515,34404.35744056533,483.5033326899394,1.323672365274923,1.6545904565936536,1,ok
M8,10.9,8.0,1.25,7.188,36.6,12.185034796268738,56.0921274101738,210000.0,106049.19992063285,0.16994383462450086,0.1013471954362022,26.747459802093537,5162.4828687233085,0.006898856045517288,7.818387641188368e-06,7.181960695559788e-07,0.08413155588833975,34404.0,24082.8,24517.127715992592,18546.49298239221,669.8668774861363,1.4032638895770069,1.552547282085199,1,ok
M8,10.9,8.0,1.25,7.188,36.6,12.185034796268738,56.0921274101738,210000.0,106049.19992063285,0.18012425859808975,0.10783790878688064,26.150968922159635,5162.4828687233085,0.006898856045517288,7.818387641188368e-06,7.181960695559788e-07,0.08413155588833975,34404.0,22385.19651077597,22819.524226768564,16848.889493168183,623.4842684909444,1.507656323510996,1.6680452940972723,1,ok
M8,12.9,8.0,1.25,7.188,36.6,12.352931922675442,41.62918485879025,210000.0,81963.55356385981,0.17327503000611671,0.07617603719990008,26.603873335532487,1979.9875375806976,0.017442282466277978,5.936662094560273e-06,8.664048019369522e-07,0.12735503194640763,40260.0,28182.0,28434.161376102078,23890.288647967296,776.8896550847562,1.4159024937460307,1.5703645839728704,1,ok
M8,12.9,8.0,1.25,7.188,36.6,12.352931922675442,41.62918485879025,210000.0,81963.55356385981,0.175199087401198,0.08344580690391082,27.553808960005377,1979.9875375806976,0.017442282466277978,5.936662094560273e-06,8.664048019369522e-07,0.12735503194640763,40260.0,27600.706396258378,27852.867772360456,23308.995044225674,761.0073161847118,1.4454525950089654,1.6031383326463071,1,ok
M24,10.9,24.0,3.0,22.051,353.0,43.77523309288957,79.61832705791011,210000.0,147751.691940499,0.16719423749970427,0.11030243998718882,898.4106447931796,160162.0503440362,0.004718304715308459,1.2359142999852975e-06,1.1549112175737239e-07,0.08546001066685362,331820.0,232273.99999999997,245961.45053082646,82307.99439590322,696.774647396109,1.3490731953477921,1.4925916203847913,1,ok
M24,10.9,24.0,3.0,22.051,353.0,43.77523309288957,79.61832705791011,210000.0,147751.691940499,0.17750350730358017,0.10557758639374293,906.551084152073,160162.0503440362,0.004718304715308459,1.2359142999852975e-06,1.1549112175737239e-07,0.08546001066685362,331820.0,239555.69151861157,253243.14204943806,89589.68591451482,717.4026686952919,1.3102822738442497,1.4496740051042762,1,ok
M16,10.9,16.0,2.0,14.701,157.0,37.13767694215289,116.3318572503918,210000.0,197736.47529944533,0.12974692665040988,0.1781652534363606,460.86342960085136,6950.035056892061,0.0060910848603927155,3.771060274503846e-06,1.17632925762744e-07,0.03024998880206843,147580.0,103306.0,103516.23848264497,94999.84564263564,659.3390986155731,1.425670041369814,1.5773370670474538,1,ok
M16,10.9,16.0,2.0,14.701,157.0,37.13767694215289,116.3318572503918,210000.0,197736.47529944533,0.143160910564742,0.17053671809977214,462.0623425080193,6950.035056892061,0.0060910848603927155,3.771060274503846e-06,1.17632925762744e-07,0.03024998880206843,147580.0,106751.72216247003,106961.960645115,98445.56780510567,681.2863735357644,1.3797428460539354,1.5265239998894604,1,ok
M24,12.9,24.0,3.0,22.051,353.0,39.15804303501456,159.61576418927802,210000.0,177280.5444120383,0.09859591137010011,0.11709985943466493,947.2197298202356,186654.45185249497,0.013663660482708909,2.315064942523648e-06,1.3100609775164866e-07,0.05355776491957666,388300.0,271810.0,281806.7952535084,89566.3811547284,798.3195332960577,1.3778943820382055,1.5282101328060098,1,ok
M24,12.9,24.0,3.0,22.051,353.0,39.15804303501456,159.61576418927802,210000.0,177280.5444120383,0.09884699590469531,0.13600072953797787,977.4152813759003,186654.45185249497,0.013663660482708909,2.315064942523648e-06,1.3100609775164866e-07,0.05355776491957666,388300.0,249658.0649560262,259654.86020953459,67414.44611075461,735.5661762309761,1.4954466852137958,1.6585863236007554,1,ok
M16,12.9,16.0,2.0,14.701,157.0,27.48816848442084,46.528580108685404,210000.0,153721.68623643077,0.19579242825788618,0.08101163941143025,250.29364541293637,43978.26714375133,0.01251113486424986,1.6538847470028937e-06,1.726291329984179e-07,0.09451290509672663,172700.0,120889.99999999999,125046.51378887585,74218.51229531445,796.4746101202284,1.381086083627894,1.5317500200236642,1,ok
M16,12.9,16.0,2.0,14.701,157.0,27.48816848442084,46.528580108685404,210000.0,153721.68623643077,0.17324137920983954,0.07792535229987095,240.98969041467774,43978.26714375133,0.01251113486424986,1.6538847470028937e-06,1.726291329984179e-07,0.09451290509672663,172700.0,122443.16374436428,126599.67753324014,75771.67603967876,806.3673728231856,1.364142495186496,1.512958040115932,1,ok
M6,10.9,6.0,1.0,5.35,20.1,10.911585946095364,27.981489030187376,210000.0,115949.6852701045,0.11813208161179664,0.10073690400048783,11.874277304694068,8449.339186900788,0.012935977667202551,7.339845778295991e-06,6.515089314727735e-07,0.08152671920273519,18894.0,13225.8,13914.646903339126,3846.5611913479925,692.2709902158769,1.3578497630051949,1.5023018654525562,1,ok
M6,10.9,6.0,1.0,5.35,20.1,10.911585946095364,27.981489030187376,210000.0,115949.6852701045,0.10352924691957213,0.08543511675272006,11.027408510117269,8449.339186900788,0.012935977667202551,7.339845778295991e-06,6.515089314727735e-07,0.08152671920273519,18894.0,13985.815511143797,14674.662414482924,4606.5767024917905,730.0827071882051,1.28752535944901,1.4244961423691174,1,ok
M20,8.8,20.0,2.5,18.376,245.0,47.300024475164726,47.605306410575224,210000.0,71429.421486057,0.13852708766362037,0.09889181194507148,386.15527572984126,72678.19277671806,0.004226276662634843,1.1196366649285758e-06,1.7542002353204315e-07,0.13545354816904406,156800.0,109760.0,119604.51908612024,43662.9350615191,488.1817105555928,1.3109872536429619,1.6387340670537025,1,ok
M20,8.8,20.0,2.5,18.376,245.0,47.300024475164726,47.605306410575224,210000.0,71429.421486057,0.13230728315093732,0.09097962206287472,395.05940157326694,72678.19277671806,0.004226276662634843,1.1196366649285758e-06,1.7542002353204315e-07,0.13545354816904406,156800.0,120341.17523245014,130185.6943185704,54244.11029396924,531.370180892124,1.2044334119869053,1.5055417649836316,1,ok
M24,8.8,24.0,3.0,22.051,353.0,36.84674564130912,151.5005125339364,210000.0,152827.82540687983,0.10517215485431536,0.1588144448133269,670.9370503998962,8042.893979682648,0.01648617208867777,2.2055916974765466e-06,1.6174413524342455e-07,0.06832327420887607,225920.0,158144.0,158693.51685080677,143686.603714731,449.55670495979257,1.423624634977339,1.7795307937216738,1,ok
M24,8.8,24.0,3.0,22.051,353.0,36.84674564130912,151.5005125339364,210000.0,152827.82540687983,0.09869955352140508,0.15911776280937534,686.8635083380461,8042.893979682648,0.01648617208867777,2.2055916974765466e-06,1.6174413524342455e-07,0.06832327420887607,225920.0,162524.4586394687,163073.97549027548,148067.0623541997,461.965936233075,1.385383531129234,1.7317294139115424,1,ok
M6,12.9,6.0,1.0,5.35,20.1,10.600171136897387,14.689214932944465,210000.0,94582.75365399104,0.11134668745791927,0.08446694108732966,11.975775191783534,339.477561014266,0.010737868206368892,4.190764021071894e-06,6.768244699060626e-07,0.1390471834586166,22110.0,15476.999999999998,15524.203398706433,12978.732412760815,772.3484277963399,1.424227667736068,1.5795979587618207,1,ok
M6,12.9,6.0,1.0,5.35,20.1,10.600171136897387,14.689214932944465,210000.0,94582.75365399104,0.09571872938908614,0.08803142470777575,12.402258207238605,339.477561014266,0.010737868206368892,4.190764021071894e-06,6.768244699060626e-07,0.1390471834586166,22110.0,15853.256770622438,15900.460169328873,13354.989183383255,791.0676701158643,1.3905257938791604,1.5422195168477961,1,ok
M10,8.8,10.0,1.5,9.026,58.0,21.05606210055937,38.43959718278099,210000.0,183615.92943342368,0.1444639171247795,0.11967293812217088,49.60005466762934,2234.8654100273106,0.009224225093424028,3.566469391032922e-06,1.9343852822161074e-07,0.05144767701118683,37120.0,25984.0,26098.97863377856,21410.801788599692,449.9823902375614,1.42227787994575,1.7778473499321876,1,ok
M10,8.8,10.0,1.5,9.026,58.0,21.05606210055937,38.43959718278099,210000.0,183615.92943342368,0.16375373355909442,0.1131030525484244,47.894293194119136,2234.8654100273106,0.009224225093424028,3.566469391032922e-06,1.9343852822161074e-07,0.05144767701118683,37120.0,25798.278220049673,25913.256853828232,21225.080008649365,446.7802905832454,1.4324714260884643,1.7905892826105803,1,ok
M20,10.9,20.0,2.5,18.376,245.0,38.18863079391869,136.69094267118552,210000.0,153858.21559760498,0.13464559391948394,0.11853242860578174,551.2075902317222,37063.67726950723,0.011467263342219147,2.851135911976395e-06,1.5110609607755035e-07,0.05033108446027554,230300.0,161209.99999999997,163075.45507105993,122192.21118718365,665.6141023308569,1.4122296939146792,1.5624668953949643,1,ok
M20,10.9,20.0,2.5,18.376,245.0,38.18863079391869,136.69094267118552,210000.0,153858.21559760498,0.13049683080578703,0.12510804141455317,560.8258392396376,37063.67726950723,0.011467263342219147,2.851135911976395e-06,1.5110609607755035e-07,0.05033108446027554,230300.0,157861.81584819223,159727.2709192522,118844.02703537591,651.9480445683763,1.441832685643423,1.595219141562936,1,ok
M6,10.9,6.0,1.0,5.35,20.1,14.162278740966745,14.689006162106866,210000.0,81488.30067364045,0.1778707159127654,0.15225269168054384,20.6591546987963,1823.913121869955,0.003701803312635565,4.190714561029818e-06,5.206947061007855e-07,0.11051782525738948,18894.0,13225.800000000001,13427.374911687484,10817.751378611822,668.0286025715166,1.4071253781373338,1.55681956730088,1,ok
M6,10.9,6.0,1.0,5.35,20.1,14.162278740966745,14.689006162106866,210000.0,81488.30067364045,0.19707028906785928,0.14259087037394771,21.933264222385198,1823.913121869955,0.003701803312635565,4.190714561029818e-06,5.206947061007855e-07,0.11051782525738948,18894.0,14630.897443017728,14832.47235470521,12222.848821629548,737.933947995284,1.2738267463553625,1.4093402300101885,1,ok
M24,12.9,24.0,3.0,22.051,353.0,49.08255231924814,87.07732092369756,210000.0,103579.94265922692,0.08810239547017598,0.17590433286450974,1575.3911019018117,61313.67984790903,0.012869893412013087,1.3365347487346224e-06,1.4574424952699173e-07,0.09832443804298485,388300.0,271810.0,277838.63311539317,207842.44921318218,787.0782807801506,1.3975738206238926,1.550036419237408,1,ok
M24,12.9,24.0,3.0,22.051,353.0,49.08255231924814,87.07732092369756,210000.0,103579.94265922692,0.08561862046370211,0.16469167038305674,1542.2090618858422,61313.67984790903,0.012869893412013087,1.3365347487346224e-06,1.4574424952699173e-07,0.09832443804298485,388300.0,282044.490747033,288073.12386242615,218076.93996021515,816.0711724148049,1.3479216484819971,1.4949676464982151,1,ok
M6,10.9,6.0,1.0,5.35,20.1,9.348976605084765,27.77554660452015,210000.0,90993.20804931069,0.17908291148393843,0.10380595980000834,11.576913317824083,3637.091703272853,0.006203843945309762,7.291055817228181e-06,1.0036325779624625e-06,0.12099702003807403,18894.0,13225.8,13665.877257701217,9280.855837272646,679.8943909304088,1.382567664242158,1.5296493306508983,1,ok
M6,10.9,6.0,1.0,5.35,20.1,9.348976605084765,27.77554660452015,210000.0,90993.20804931069,0.17892805102403028,0.09275315868843577,10.532222305366814,3637.091703272853,0.006203843945309762,7.291055817228181e-06,1.0036325779624625e-06,0.12099702003807403,18894.0,12918.80835164774,13358.885609348958,8973.864188920386,664.6211745944754,1.414339530445369,1.5648011826204082,1,ok
M6,8.8,6.0,1.0,5.35,20.1,9.250126046109076,25.048948639540015,210000.0,143855.90896591597,0.13241609059388795,0.10232159747673315,7.397136744159251,3547.5600815382563,0.017636591513381795,6.645095626519785e-06,6.278483674624578e-07,0.0863265780654918,12864.0,9004.8,9311.048722320935,3338.529569466494,463.23625484183754,1.3815844362581569,1.726980545322696,1,ok
M6,8.8,6.0,1.0,5.35,20.1,9.250126046109076,25.048948639540015,210000.0,143855.90896591597,0.13136710698248946,0.1115507647914529,7.718922986665347,3547.5600815382563,0.017636591513381795,6.645095626519785e-06,6.278483674624578e-07,0.0863265780654918,12864.0,8871.476925442068,9177.725647763004,3205.206494908563,456.6032660578608,1.40165445053759,1.7520680631719876,1,ok
M20,8.8,20.0,2.5,18.376,245.0,43.012764289136996,118.07067854855099,210000.0,180553.35748020175,0.1392264992195675,0.10392843491004412,373.1818180189934,53942.38035290094,0.003769235898153583,2.4892260164927302e-06,1.0793199326200405e-07,0.04155773074130239,156800.0,109760.0,112001.72291825077,56608.05008179797,457.14988946224804,1.3999784638531603,1.7499730798164503,1,ok
M20,8.8,20.0,2.5,18.376,245.0,43.012764289136996,118.07067854855099,210000.0,180553.35748020175,0.1630571627963644,0.09859301681098757,385.65133234163835,53942.38035290094,0.003769235898153583,2.4892260164927302e-06,1.0793199326200405e-07,0.04155773074130239,156800.0,115570.30903851373,117812.0319567645,62418.3591203117,480.8654365582225,1.3309336694705645,1.6636670868382057,1,ok
M6,8.8,6.0,1.0,5.35,20.1,9.984040008198406,32.36692802353357,210000.0,155954.56207310525,0.16697254833618086,0.12296076303771478,9.13192659202621,1546.9155711735632,0.00990138402919401,8.37880313279639e-06,5.588721689393239e-07,0.06252992529621094,12864.0,9004.8,9101.528515105028,6446.787508913576,452.8123639355735,1.4133889685288268,1.7667362106610336,1,ok
M6,8.8,6.0,1.0,5.35,20.1,9.984040008198406,32.36692802353357,210000.0,155954.56207310525,0.16783685307541077,0.11824759484982555,8.867508888908171,1546.9155711735632,0.00990138402919401,8.37880313279639e-06,5.588721689393239e-07,0.06252992529621094,12864.0,8979.167115574768,9075.895630679797,6421.154624488345,451.5370960537212,1.4173807768915991,1.771725971114499,1,ok
M6,12.9,6.0,1.0,5.35,20.1,11.572762046222767,31.690650945664444,210000.0,195739.88468506804,0.12149189995499515,0.17281332336441643,22.02547257058678,6432.784613407227,0.005439866875230619,8.21858586725052e-06,3.6981505092055784e-07,0.04305982620561115,22110.0,15476.999999999998,15753.994587471443,8687.813032414564,783.7808252473354,1.4034535734564266,1.5565575996516732,1,ok
M6,12.9,6.0,1.0,5.35,20.1,11.572762046222767,31.690650945664444,210000.0,195739.88468506804,0.11633327456097911,0.19029939576171476,22.578774163749095,6432.784613407227,0.005439866875230619,8.21858586725052e-06,3.6981505092055784e-07,0.04305982620561115,22110.0,14699.108305330312,14976.102892801757,7909.921337744878,745.079745910535,1.4763520361914142,1.6374086219577504,1,ok
M16,10.9,16.0,2.0,14.701,157.0,33.616418836504295,111.9905987552337,210000.0,133646.93204741442,0.07496819319958067,0.1112387272572441,275.15828992776784,57744.46814984325,0.006814570982853741,3.639387284053191e-06,1.947936494860552e-07,0.05080450110794473,147580.0,103306.0,106239.67889609639,46717.889565803955,676.6858528413783,1.3891231744434667,1.536902235554474,1,ok
M16,10.9,16.0,2.0,14.701,157.0,33.616418836504295,111.9905987552337,210000.0,133646.93204741442,0.07940797761788393,0.10002400615045928,271.62878334859005,57744.46814984325,0.006814570982853741,3.639387284053191e-06,1.947936494860552e-07,0.05080450110794473,147580.0,110629.09659909802,113562.77549519441,54040.98616490197,723.3297802241682,1.299545554046846,1.4377950810731062,1,ok
M20,8.8,20.0,2.5,18.376,245.0,49.38083691764562,70.8855832245084,210000.0,144014.93075928188,0.10258812426359547,0.14599690530347284,535.7378457370417,63648.56924622849,0.014780216833056276,1.5721201792907366e-06,9.670764466086397e-08,0.0579494440785814,156800.0,109760.0,113448.39920421604,40943.18422082674,463.0546906294532,1.3821261569125156,1.7276576961406445,1,ok
M20,8.8,20.0,2.5,18.376,245.0,49.38083691764562,70.8855832245084,210000.0,144014.93075928188,0.0878868204966784,0.1572130693192493,519.164387199104,63648.56924622849,0.014780216833056276,1.5721201792907366e-06,9.670764466086397e-08,0.0579494440785814,156800.0,100632.55731857433,104320.95652279037,31815.741539401068,425.7998225420015,1.5030537029800417,1.8788171287250521,1,ok
M24,10.9,24.0,3.0,22.051,353.0,56.928215731948995,62.77145019340894,210000.0,116530.07379243766,0.14764980066940878,0.0950018126123298,960.4997900361839,29737.742957009457,0.00666179805061517,1.008653044562376e-06,9.309735943057625e-08,0.08449950106047048,331820.0,232273.99999999997,234786.8244425318,199002.5231847751,665.1184828400334,1.4132820305733076,1.5636311827619573,1,ok
M24,10.9,24.0,3.0,22.051,353.0,56.928215731948995,62.77145019340894,210000.0,116530.07379243766,0.1393604188241143,0.09184053021207737,992.4245566776245,29737.742957009457,0.00666179805061517,1.008653044562376e-06,9.309735943057625e-08,0.08449950106047048,331820.0,248008.4954763683,250521.31991890012,214737.01866114343,709.6921244161476,1.324518009514792,1.4654241807397699,1,ok
M8,12.9,8.0,1.25,7.188,36.6,13.990181062875688,41.01424666562643,210000.0,118718.62169959018,0.1192684041900129,0.1593196916962584,45.905109087331056,3713.7480954750836,0.01653131160603281,5.8566545232404935e-06,5.12498600903905e-07,0.08046573711049719,40260.0,28182.0,28480.829477945106,22171.553957738255,778.1647398345657,1.4135824250194824,1.5677914168397895,1,ok
M8,12.9,8.0,1.25,7.188,36.6,13.990181062875688,41.01424666562643,210000.0,118718.62169959018,0.13042622720795471,0.15932769429868418,43.47502723279587,3713.7480954750836,0.01653131160603281,5.8566545232404935e-06,5.12498600903905e-07,0.08046573711049719,40260.0,26480.45775340034,26779.287231345446,20470.011711138595,731.6745145176351,1.5034007310274948,1.6674080835032217,1,ok
M20,10.9,20.0,2.5,18.376,245.0,42.934156884682515,94.32294774792602,210000.0,105466.17812137486,0.12575889884790387,0.1211026494666243,609.9080385827286,38664.34129478749,0.012073114679281217,2.027656904721594e-06,1.7466248780837839e-07,0.07930842747006384,230300.0,161210.0,164276.40810725544,120130.06691716127,670.5159514581854,1.4019054997211653,1.5510443826702254,1,ok
M20,10.9,20.0,2.5,18.376,245.0,42.934156884682515,94.32294774792602,210000.0,105466.17812137486,0.14097825274705666,0.13152857591294304,618.5287930738649,38664.34129478749,0.012073114679281217,2.027656904721594e-06,1.7466248780837839e-07,0.07930842747006384,230300.0,151315.15390691976,154381.5620141752,110235.22082408103,630.1288245476538,1.491758452209818,1.6504561598917133,1,ok
M10,10.9,10.0,1.5,9.026,58.0,23.81722198140537,33.88029552950283,210000.0,77299.5655405092,0.17767079347499354,0.16452943931348762,105.64273361846612,3551.042752245767,0.006431750414774336,3.1921424901069647e-06,3.722807432369808e-07,0.10444347342212994,54520.0,38164.0,38534.88323931503,33179.41099210706,664.3945386088798,1.4148219850936576,1.5653349622312807,1,ok
M10,10.9,10.0,1.5,9.026,58.0,23.81722198140537,33.88029552950283,210000.0,77299.5655405092,0.15574638396226315,0.18534500841882223,103.39173850913267,3551.042752245767,0.006431750414774336,3.1921424901069647e-06,3.722807432369808e-07,0.10444347342212994,54520.0,34190.288261191556,34561.171500506585,29205.69925329862,595.8822672501135,1.5774928231006542,1.745311208536894,1,ok
M20,10.9,20.0,2.5,18.376,245.0,44.99533626383926,122.62713755684935,210000.0,203547.9128367932,0.11013488201839,0.13244615844808919,673.565688359517,83029.87626164476,0.019341107711164644,2.5777869301622804e-06,9.136235898946791e-08,0.034229017972427736,230300.0,161210.0,164052.0311268083,73775.98553706602,669.6001270481971,1.4038229116589456,1.5531657746013867,1,ok
M20,10.9,20.0,2.5,18.376,245.0,44.99533626383926,122.62713755684935,210000.0,203547.9128367932,0.10992259314520948,0.13390647837305913,639.7126225531108,83029.87626164476,0.019341107711164644,2.5777869301622804e-06,9.136235898946791e-08,0.034229017972427736,230300.0,151746.21799770795,154588.24912451624,64312.20353477397,630.9724454061887,1.489763945864347,1.6482494720201286,1,ok
M8,12.9,8.0,1.25,7.188,36.6,19.810127120171426,32.44334744716984,210000.0,92773.39036102503,0.1339500953136249,0.14872066427779107,58.1050461406579,6297.18843165182,0.006609332590911642,4.741523217170159e-06,3.9244528228985196e-07,0.07644092135180207,40260.0,28182.0,28663.362885641374,21078.801422463006,783.1519914109665,1.4045804799885448,1.5578074414418406,1,ok
M8,12.9,8.0,1.25,7.188,36.6,19.810127120171426,32.44334744716984,210000.0,92773.39036102503,0.13996948020544842,0.15698590530430342,60.655200444658824,6297.18843165182,0.006609332590911642,4.741523217170159e-06,3.9244528228985196e-07,0.07644092135180207,40260.0,28033.506167227657,28514.86905286903,20930.307589690663,779.094782865274,1.4118949634786848,1.5659198685854505,1,ok
M20,8.8,20.0,2.5,18.376,245.0,41.624777855626114,50.41694929214265,210000.0,167479.48083959584,0.18687424325847535,0.15426338259027378,512.7560640923299,9046.23808376966,0.013780255608361124,1.1742847287102556e-06,9.222806771602284e-08,0.07282047838463454,156800.0,109759.99999999999,110418.7513848414,90492.04241499392,450.68878116261794,1.4200486605169669,1.7750608256462086,1,ok
M20,8.8,20.0,2.5,18.376,245.0,41.624777855626114,50.41694929214265,210000.0,167479.48083959584,0.17126670723814386,0.16567652946614597,543.916911503154,9046.23808376966,0.013780255608361124,1.1742847287102556e-06,9.222806771602284e-08,0.07282047838463454,156800.0,110974.84368986025,111633.59507470166,91706.88610485417,455.647326835517,1.4045950942910548,1.7557438678638184,1,ok
M16,8.8,16.0,2.0,14.701,157.0,39.33224826247042,38.78558274023695,210000.0,163961.5091973085,0.15288456650600774,0.10898785913076503,222.5590433497619,13585.76072383558,0.0036397284418485413,1.4190349633071564e-06,9.103343233587666e-08,0.060284310696477994,100480.0,70336.0,71155.00822052371,55158.94048519768,453.2166128695778,1.4121282888281346,1.7651603610351683,1,ok
M16,8.8,16.0,2.0,14.701,157.0,39.33224826247042,38.78558274023695,210000.0,163961.5091973085,0.15332597754808716,0.12759825119755605,219.09631361477463,13585.76072383558,0.0036397284418485413,1.4190349633071564e-06,9.103343233587666e-08,0.060284310696477994,100480.0,61032.70367264293,61851.71189316664,45855.64415784061,393.95994836411876,1.6245306221039453,2.0306632776299316,1,ok
M10,10.9,10.0,1.5,9.026,58.0,22.046547174359947,34.43219627265482,210000.0,152800.86443181275,0.13445197778441248,0.1447868147008934,87.17768937136125,1648.3905311577053,0.006361395423177748,3.2374545379847966e-06,2.1056290778664758e-07,0.06106781972489039,54520.0,38164.0,38264.66361579295,34771.330150550275,659.7355795826371,1.4248132571456342,1.5763891355653825,1,ok
M10,10.9,10.0,1.5,9.026,58.0,22.046547174359947,34.43219627265482,210000.0,152800.86443181275,0.13421292946412794,0.13001136922155485,82.04311274565482,1648.3905311577053,0.006361395423177748,3.2374545379847966e-06,2.1056290778664758e-07,0.06106781972489039,54520.0,39161.15865491092,39261.82227070387,35768.488805461195,676.9279701845495,1.388626325698626,1.536352530560182,1,ok
M12,8.8,12.0,1.75,10.863,84.3,24.107081802652523,51.06553538793405,210000.0,179292.08615039435,0.1704627007650932,0.14421510056148246,97.86142839541368,2726.1862681124994,0.00618267686646768,3.2234951922235808e-06,1.810819049548883e-07,0.053187782149201224,53952.0,37766.399999999994,37911.39980132651,33369.22385520332,449.72004509284113,1.4231075687717614,1.7788844609647017,1,ok
M12,8.8,12.0,1.75,10.863,84.3,24.107081802652523,51.06553538793405,210000.0,179292.08615039435,0.16391571060011068,0.13333948103931142,100.79766321120127,2726.1862681124994,0.00618267686646768,3.2234951922235808e-06,1.810819049548883e-07,0.053187782149201224,53952.0,41518.33536664866,41663.33516797517,37121.15922185199,494.2269889439522,1.2949515391045938,1.6186894238807423,1,ok
M8,8.8,8.0,1.25,7.188,36.6,18.165581754077483,60.74225961373658,210000.0,80280.52360940038,0.1639102156203543,0.10481708913167002,24.460915335542982,5053.226004188843,0.010278520324044756,8.42340093855537e-06,6.005618320346802e-07,0.06655189602421324,23424.0,16396.8,16733.101771617625,10540.85064228715,457.18857299501707,1.3998600092023197,1.7498250115028997,1,ok
M8,8.8,8.0,1.25,7.188,36.6,18.165581754077483,60.74225961373658,210000.0,80280.52360940038,0.14596793692578844,0.10437369416719941,22.797572391354564,5053.226004188843,0.010278520324044756,8.42340093855537e-06,6.005618320346802e-07,0.06655189602421324,23424.0,15545.527410241619,15881.829181859246,9689.57805252877,433.9297590671925,1.4748930826403595,1.8436163533004493,1,ok
M10,10.9,10.0,1.5,9.026,58.0,24.056478735812213,21.044584112814462,210000.0,196248.11702380085,0.1719923479468999,0.15679597530790954,102.08309487030763,23576.77697428147,0.01070430416897859,2.1383073984248326e-06,1.1736983974196303e-07,0.05203308246234302,54520.0,38164.0,39390.77238049906,11068.500799161993,679.151247939639,1.3840805017316915,1.5313231082988927,1,ok
M10,10.9,10.0,1.5,9.026,58.0,24.056478735812213,21.044584112814462,210000.0,196248.11702380085,0.20325882451494723,0.15188447498218147,113.1607751875815,23576.77697428147,0.01070430416897859,2.1383073984248326e-06,1.1736983974196303e-07,0.05203308246234302,54520.0,42678.37683770202,43905.14921820108,15582.87763686401,756.9853313482944,1.2417677873965292,1.373870743502543,1,ok
M16,8.8,16.0,2.0,14.701,157.0,32.08284749062904,106.04642617718225,210000.0,77066.37168499111,0.16296923070818964,0.11576674821538688,200.86788464624738,13893.773241481837,0.009501666564829094,3.4590969419830832e-06,3.5338026055732173e-07,0.09269045866604801,100480.0,70336.0,71623.82021435502,55237.791659582974,456.20267652455425,1.4028852370522056,1.753606546315257,1,ok
M16,8.8,16.0,2.0,14.701,157.0,32.08284749062904,106.04642617718225,210000.0,77066.37168499111,0.17123012743082255,0.11919975625900574,196.89607654898538,13893.773241481837,0.009501666564829094,3.4590969419830832e-06,3.5338026055732173e-07,0.09269045866604801,100480.0,66990.91954274797,68278.73975710299,51892.711202330946,434.89643157390435,1.471614742121059,1.8395184276513237,1,ok
