series,class,d_mm,P_mm,d2_mm,As_mm2,Dk_mm,Lk_mm,Eb_MPa,Ec_MPa,muG,muK,MA_Nm,FA_N,deltaZ_mm,deltaS_mm_per_N,deltaP_mm_per_N,Phi,F_proof_N,FM_N,Fb_max_N,Fk_residual_N,sigma_b_MPa,SF_yield,SF_ult,pass_fail,fail_reason
M10,8.8,10.0,1.5,9.026,58.0,16.373482733011528,43.499660119298014,210000.0,163248.94283740822,0.16136506174440338,0.1199887333815448,41.866896317816575,2517.3662008324654,0.010491754457281018,3.981909697807719e-06,3.111097286396521e-07,0.07246874466093592,37120.0,25984.0,26166.430368426198,21205.153852945255,451.14535117976203,1.4186115368946526,1.7732644211183157,1,ok
M10,8.8,10.0,1.5,9.026,58.0,18.0038724148805,67.87023993415212,210000.0,145682.0204067884,0.20939714643698723,0.13074657115782307,49.536501920417656,18168.932768961786,0.01853504546788174,5.982778319716923e-06,3.4186858971510004e-07,0.05405338742393148,37120.0,25984.0,26966.092362040057,5866.5540220004295,464.9326269317251,1.3765435310995788,1.7206794138744734,1,ok
M16,10.9,16.0,2.0,14.701,157.0,39.03322641508855,74.77609459492982,210000.0,120368.19430170492,0.09433708320155657,0.0718688738400734,223.89145063017375,46801.46292392067,0.010921947097761061,2.5106489109775496e-06,1.6162482019156458e-07,0.06048213486005943,147580.0,103306.0,106136.65239221264,55248.0531205561,676.0296330714181,1.3904715917988395,1.5383941015646734,1,ok
M8,8.8,8.0,1.25,7.188,36.6,12.954190442303084,25.660746298401623,210000.0,85742.4130975504,0.15450073974682355,0.11898662196628632,20.834259409452198,3467.4181809695806,0.013836622616263977,3.859061449180539e-06,6.907488274599182e-07,0.15181925958678907,23424.0,16396.8,16923.220860912574,10414.659912451414,462.38308363149105,1.3841336819105294,1.730167102388162,1,ok
M6,12.9,6.0,1.0,5.35,20.1,10.229243140329473,44.19922421360951,210000.0,146901.29881054664,0.15621572805697945,0.11033211303472024,14.664020001602326,8827.570501268194,0.0035711336015591113,1.1182000524427744e-05,6.112731413605241e-07,0.05183235449998915,22110.0,15476.999999999998,15934.553763595379,6804.172210641103,792.763868835591,1.387550622880526,1.5389197817402198,1,ok
M20,10.9,20.0,2.5,18.376,245.0,42.54444350043699,74.54066026526475,210000.0,162113.41824445012,0.1512881220916905,0.07854157143790716,448.2884093482509,6157.611823119424,0.007971322727646765,1.643161521190763e-06,1.0699034122443933e-07,0.06113203289501581,230300.0,161210.0,161586.42732852566,150874.16919223068,659.5364380756149,1.4252434675826513,1.5768651130701674,1,ok
M12,8.8,12.0,1.75,10.863,84.3,29.13863108343496,58.433964202778135,210000.0,105082.68637840555,0.09821451103165618,0.09068180301410288,74.84488948306912,4000.145803246727,0.01780462180115648,3.6397200589040346e-06,2.5150258983843775e-07,0.06463330745664628,53952.0,37766.399999999994,38024.94265357265,29449.211383143673,451.06693539232094,1.4188581555935866,1.7735726944919834,1,ok
M24,8.8,24.0,3.0,22.051,353.0,45.74488197176893,61.783233363318296,210000.0,146231.9091337123,0.2124197612771811,0.11030902360550268,656.8729639400862,42766.907550965385,0.017158808904806505,9.953221821572682e-07,1.0043638338719615e-07,0.09165922726535199,225920.0,158144.0,162063.98169865023,103637.77706860559,459.10476401883915,1.3940173358204095,1.742521669775512,1,ok
M12,8.8,12.0,1.75,10.863,84.3,21.0899403318639,94.87974097331849,210000.0,145965.82490031427,0.10260107826160347,0.12730846427414955,76.06561680745494,26066.58914704962,0.015951285641574886,5.698454554217844e-06,3.003692995335538e-07,0.050071365130302366,53952.0,37766.399999999994,39071.589702883495,10345.931706596093,463.48267737702844,1.3808498812122385,1.7260623515152982,1,ok
M8,12.9,8.0,1.25,7.188,36.6,18.83954640868159,59.94304991126979,210000.0,150328.6059490039,0.20632242595453937,0.12716876452753992,51.45458406456116,13012.85273739327,0.016935210333725633,8.319418411562553e-06,3.060404448127617e-07,0.03548106250446708,40260.0,28182.0,28643.709841336877,13667.45891079028,782.6150229873464,1.4055441918315759,1.5588762854859297,1,ok
M20,12.9,20.0,2.5,18.376,245.0,35.64354032868636,98.93474749451939,210000.0,92999.76739779799,0.1758234973847349,0.09561895617267248,545.4987330239155,53877.56856090144,0.017221706523713617,2.117293440126713e-06,2.5353756265855766e-07,0.10694037759785482,269500.0,188650.0,194411.68752595712,133270.1231325896,793.5170919426821,1.3862335306565217,1.5374590067281424,1,ok
M20,8.8,20.0,2.5,18.376,245.0,35.99376629182827,55.35245608901349,210000.0,193833.5443646435,0.14267322216667244,0.12098070908969698,366.92869555615044,22295.13007825404,0.019664645007085958,1.2702129463365108e-06,1.0110787161420793e-07,0.0737302827250169,156800.0,109760.0,111403.82624406069,74768.76582297667,454.7094948737171,1.4074920519918814,1.7593650649898518,1,ok
M10,10.9,10.0,1.5,9.026,58.0,22.296431525642284,71.72804158677484,210000.0,151035.66118483944,0.16868741561895395,0.0840884873837732,59.908720956906286,12458.407880852164,0.0153735499447257,6.2995108035118916e-06,2.5798556584210777e-07,0.03934208290953622,54520.0,38164.0,38654.139715769306,23851.308128245655,666.4506847546432,1.4104569497832613,1.5605055614623318,1,ok
M10,10.9,10.0,1.5,9.026,58.0,22.91621175538369,60.07395644968737,210000.0,137136.02743968606,0.19911361147654127,0.10278717429852831,72.2242275960043,6998.648398092664,0.017899368435422326,5.3426893636853345e-06,2.6374075116821347e-07,0.047042546819492985,54520.0,38164.0,38493.234244940446,28301.93596648984,663.6764524989732,1.4163527973014145,1.567028626801565,1,ok
M12,8.8,12.0,1.75,10.863,84.3,25.43485304161458,35.47983926634214,210000.0,81351.05871326866,0.19637070213406838,0.08520436424584632,70.87930805502671,7341.957400654041,0.014487468339316818,2.34309660884269e-06,3.287825241542367e-07,0.12305291811065427,53952.0,37766.399999999994,38669.84928279459,25905.689896878255,458.7170733427591,1.3951955076278229,1.7439943845347785,1,ok
M12,8.8,12.0,1.75,10.863,84.3,20.845678621176358,53.571247672097805,210000.0,183382.73023094062,0.15403709339971022,0.12498933786696605,77.70182750303061,25492.612535965683,0.015594323674736035,3.365036867881026e-06,2.1574396186174498e-07,0.06025053532171729,53952.0,37766.399999999994,39302.34355204105,9454.724547875448,466.21997096134106,1.3727425675917018,1.7159282094896273,1,ok
M12,8.8,12.0,1.75,10.863,84.3,22.30286304861513,37.957512037516146,210000.0,82260.72912466679,0.11093971006099301,0.10436469755784769,68.78657076859456,23182.906466543755,0.014883104303603067,2.4830543996789328e-06,3.983274649442333e-07,0.13824181717626224,53952.0,37766.399999999994,40971.24711736232,12623.07446852811,486.0171662795056,1.3168259156343045,1.6460323945428808,1,ok
M8,10.9,8.0,1.25,7.188,36.6,17.08257686779885,56.19077417840767,210000.0,159255.71907572652,0.1403150139620216,0.08523348359662232,29.01499454116847,4649.483478512211,0.0067980775197942645,7.831222245434253e-06,3.208429296280338e-07,0.03935725766883143,34404.0,24082.8,24265.79091929078,18782.39880857209,662.9997518931907,1.417798418952401,1.5686280379898907,1,ok
M24,10.9,24.0,3.0,22.051,353.0,49.531514534586364,162.19860851043632,210000.0,168188.78762128227,0.1286561324540196,0.08960760180032247,814.272830826718,1909.140661248102,0.010653520157882637,2.3499070350794055e-06,1.0467812526828516e-07,0.042645953768195015,331820.0,232273.99999999997,232355.41712437654,226106.0236456733,658.2306434118316,1.4280708584572464,1.5799932902080174,1,ok
M16,8.8,16.0,2.0,14.701,157.0,38.795492437542606,35.60849197404244,210000.0,85559.76920839501,0.15416093267817346,0.0956421955033117,199.26209813302924,6857.9837461814695,0.003887880047320482,1.3226718827431737e-06,1.7092176287541116e-07,0.1144365894812189,100480.0,70336.0,71120.80427063064,61659.78317307487,452.9987533161188,1.4128074201418057,1.7660092751772571,1,ok
M16,10.9,16.0,2.0,14.701,157.0,28.80175130214934,105.5994163543956,210000.0,74958.15799625937,0.14283167946391856,0.15775706659665406,339.83615441457357,2910.8628928462113,0.018603626497190492,3.445538864252217e-06,4.13154662759665e-07,0.10707112650110001,147580.0,103306.0,103617.6693690273,95885.58230614525,659.9851552167344,1.4242744591600864,1.575793018645202,1,ok
M10,8.8,10.0,1.5,9.026,58.0,15.983600366408693,69.4974504386914,210000.0,196068.68336499532,0.0933202814966126,0.10380973803098997,34.711214512681906,16635.216246141295,0.006090876569210979,6.116375241271872e-06,2.934101157485228e-07,0.04577534182594146,37120.0,25984.0,26745.48271001557,9160.019890868542,461.1290122416478,1.3878979266319023,1.7348724082898777,1,ok
M12,10.9,12.0,1.75,10.863,84.3,29.5842601659239,48.67983311645246,210000.0,167508.1910794002,0.18313213989595123,0.1321780170398897,158.91123267882642,32234.346486257848,0.011738556192694833,3.0887325942751206e-06,1.4578103105118004e-07,0.045070464353500296,79242.0,55469.399999999994,56922.21696426725,21058.713964095932,675.233890442079,1.392110220333546,1.5402070522839233,1,ok
M24,8.8,24.0,3.0,22.051,353.0,38.260480300385,62.74011121161647,210000.0,202473.1219924809,0.1669553105830392,0.06566079512723416,399.091208699546,48261.13336050427,0.016985905331987038,1.0082302874897676e-06,9.314604184241984e-08,0.08457240214967972,225920.0,158144.0,162225.5599787639,98541.99118033232,459.5624928576881,1.3926288806127347,1.7407861007659182,1,ok
M8,8.8,8.0,1.25,7.188,36.6,19.691144037187534,44.008041321579384,210000.0,86097.28852796837,0.11337016208803803,0.13427999601526094,30.545958559774736,11028.780326482361,0.005076546079425229,6.246167228933045e-06,4.6875718771293464e-07,0.06980825972529309,23424.0,16396.8,17166.699961484283,5381.910220087181,469.03551807334105,1.3645022079115252,1.7056277598894067,1,ok
M24,12.9,24.0,3.0,22.051,353.0,48.22325896294189,142.10843878616328,210000.0,183611.64688181534,0.1133892204175399,0.08701473537111887,900.0384539554663,148149.71476888133,0.010272155655809415,2.078894358372633e-06,9.624774944699254e-08,0.04424894773586624,388300.0,271810.0,278365.4689858917,125493.23258548984,788.5707336710814,1.3949287654629319,1.5471028126043427,1,ok
M24,10.9,24.0,3.0,22.051,353.0,57.46545363455266,93.2093642472495,210000.0,164082.2947774175,0.1653079762348817,0.14644934827633124,1380.1370796767605,66878.2503381504,0.015841167787740904,1.419254879903541e-06,7.623754020878044e-08,0.05097821906917755,331820.0,232273.99999999997,235683.3340967015,158212.47387654908,667.6581702456133,1.407906084118164,1.5576833271094583,1,ok
M8,12.9,8.0,1.25,7.188,36.6,19.41614212007327,44.60502471531176,210000.0,208676.54678218835,0.13829246494516814,0.11020921803736401,45.06575234037986,2791.4809441871835,0.01890032898158261,6.323838760774363e-06,1.9764183028240503e-07,0.03030628206629046,40260.0,28182.0,28266.599408877213,22576.953129735022,772.3114592589402,1.4242958418038862,1.5796735700006739,1,ok
M10,10.9,10.0,1.5,9.026,58.0,15.712012569022898,75.50192776199941,210000.0,199861.53565299936,0.11017143080672775,0.11389789342767809,54.795312683668264,5270.924718512316,0.014584908253652058,6.609353675041003e-06,2.975202464626386e-07,0.04307596314105989,54520.0,38164.0,38391.05015889394,31008.474291191844,661.9146579119645,1.420122652919134,1.5711995308892546,1,ok
M24,12.9,24.0,3.0,22.051,353.0,36.73699334819922,51.32071933842806,210000.0,125992.46349559881,0.15425608749601388,0.1303525241463138,1032.6566591851285,143279.0172435791,0.01084986579583918,8.541848015436134e-07,1.470607456762974e-07,0.14687780243780438,388300.0,271810.0,292854.5071881852,138739.12135753446,829.6161676719126,1.3259143720485156,1.4705595762719899,1,ok
M10,8.8,10.0,1.5,9.026,58.0,16.20413007005782,20.340870365685227,210000.0,143966.92644663627,0.1593566517508349,0.08135192870806565,32.0498741856579,8383.512473657662,0.01745755980934081,2.0805312287097886e-06,2.7969906532859986e-07,0.11850498912545973,37120.0,25984.0,26977.488054523958,11197.426246915213,465.1291043883441,1.3759620586237349,1.7199525732796686,1,ok
M10,10.9,10.0,1.5,9.026,58.0,18.218730114590294,28.9009842339753,210000.0,110767.20358250166,0.10218885847856331,0.1434808275395208,72.60517015795982,8623.839503741929,0.01391272234061286,2.783332038914228e-06,3.5344507510072557e-07,0.1126777779401513,54520.0,38164.0,39135.71507259414,26076.51984069047,674.7537081481748,1.3931009028164947,1.5413031265203772,1,ok
M10,8.8,10.0,1.5,9.026,58.0,16.930679709823178,23.88692816105489,210000.0,208174.90830527284,0.11157678954792236,0.1465750826399081,47.78988458444942,11107.433558484001,0.0034846091189793833,2.3716689787401387e-06,1.9385699595181e-07,0.07556228152205205,37120.0,25984.0,26823.303021533655,14357.625908568476,462.47074175058026,1.383871328978396,1.7298391612229949,1,ok
M8,10.9,8.0,1.25,7.188,36.6,14.526445731564626,24.56819720835275,210000.0,158392.98134550243,0.11666747348311701,0.157737860696671,40.02839471155469,15889.560718334775,0.007511640259230292,3.7169135061609096e-06,3.1694056625144477e-07,0.07857016157798334,34404.0,24082.8,25331.24535304274,7579.534907824531,692.1105287716596,1.3581645718759523,1.5026501646287131,1,ok
M8,8.8,8.0,1.25,7.188,36.6,15.0799972082336,44.36630252432124,210000.0,123947.19979747801,0.12898700321234385,0.12007497948816472,22.914735545549988,7427.417951912261,0.01339860561255916,6.2927794072757275e-06,4.55772080143277e-07,0.06753628256270262,23424.0,16396.8,16898.420197511638,7485.597579496208,461.70546987736714,1.3861650808901818,1.7327063511127272,1,ok
M24,10.9,24.0,3.0,22.051,353.0,49.237164483351705,55.37364865088556,210000.0,71441.26288627576,0.1466803590800108,0.18304168451578295,1445.2552017594096,123460.21549381409,0.003378796832998228,9.088580689449018e-07,1.7709747218246755e-07,0.16307985499905117,331820.0,232273.99999999997,252407.87404088277,125836.30020408296,715.0364703707727,1.3146182592792441,1.4544712655855467,1,ok
M12,12.9,12.0,1.75,10.863,84.3,26.256486788709328,32.37479355455494,210000.0,184367.58945979344,0.18966414318240704,0.12524646102772224,163.28499615826132,22087.254310035903,0.004548827945480094,2.1677000256767183e-06,1.33803649046591e-07,0.058137490943905225,92730.0,64910.99999999999,66195.09754742544,42131.38410962952,785.2324738721879,1.4008590278693016,1.553680012727771,1,ok
M24,8.8,24.0,3.0,22.051,353.0,41.772073026767025,116.61600595259935,210000.0,125910.98465618378,0.11039154611898139,0.10524306847320497,540.3388486709607,42914.5993595062,0.014469087953523752,1.7350061507163004e-06,1.600108939710813e-07,0.08443770699565294,225920.0,158144.0,161767.61036655382,111217.67706950475,458.2651851743734,1.396571288208322,1.7457141102604028,1,ok
M8,12.9,8.0,1.25,7.188,36.6,16.655113243533044,47.873364055731045,210000.0,96948.47851652815,0.13463423939727082,0.12216073816661398,43.22702729960203,9695.377295624,0.012300847428199698,6.749071565929098e-06,5.247810843842794e-07,0.0721462352363806,40260.0,28182.0,28881.48497107555,17495.00283465309,789.1116112315724,1.3939726451157166,1.5460423882192493,1,ok
M24,10.9,24.0,3.0,22.051,353.0,54.78123371183409,48.504417444053416,210000.0,125819.46532305371,0.17519394706229488,0.11882863754620478,1131.4375783304151,138184.96744657494,0.012486944132062913,8.161934094705709e-07,8.087492808436319e-08,0.09015470137403063,331820.0,232273.99999999997,244732.0244745261,92627.33251053303,693.2918540354847,1.3558503457504754,1.5000897442345684,1,ok
M8,8.8,8.0,1.25,7.188,36.6,18.494751963900868,16.13840006261215,210000.0,153831.44535500777,0.12025876274210982,0.11005450526973204,24.88707497119634,10640.078256590692,0.008060672779106662,2.6201405233687417e-06,1.945157136473792e-07,0.06910816002652942,23424.0,16396.8,17132.116230851265,3628.2165693234074,468.09060740030776,1.3672566590354087,1.7090708237942611,1,ok
M16,8.8,16.0,2.0,14.701,157.0,26.867843332602924,84.6090129802142,210000.0,77750.85445501123,0.16464251875170935,0.15529513651307023,219.84176298588963,29782.053841875077,0.0044782204971223925,2.808887260546382e-06,4.139897066933514e-07,0.12845346282266468,100480.0,70336.0,74161.6079459599,42990.0438799456,472.36692959210126,1.354878929718161,1.693598662147701,1,ok
M20,8.8,20.0,2.5,18.376,245.0,33.68976462540992,61.32112490841124,210000.0,130885.32942475774,0.1899805087071142,0.15660022056596806,440.8443118744226,23259.56645889062,0.009585362732145306,1.3862220584725215e-06,1.6944400696738994e-07,0.10892055225198638,156800.0,109760.0,112293.44482384414,82872.29719718875,458.3405911177312,1.3963415250638516,1.7454269063298145,1,ok
M8,8.8,8.0,1.25,7.188,36.6,14.686189581921841,45.3689046948128,210000.0,193340.47743902158,0.11824300252355369,0.1805829823667423,30.7134465554951,10179.973324866876,0.01408224661094857,6.423224654542389e-06,3.0330830934895824e-07,0.04509132876879447,23424.0,16396.8,16855.828524049128,4582.318055077947,460.54176295216195,1.389667672910869,1.7370845911385864,1,ok
M6,8.8,6.0,1.0,5.35,20.1,9.781594149430468,17.092686662689353,210000.0,95585.19712209837,0.17343943956749247,0.11815462010405946,8.806231706269177,1953.609593700604,0.016495822081553816,4.7601721541552605e-06,7.885431515481083e-07,0.14211274287898443,12864.0,9004.8,9282.432817875491,4355.914871029028,461.81257800375573,1.3858435878175566,1.7323044847719455,1,ok
M6,8.8,6.0,1.0,5.35,20.1,13.326350478244624,47.2552651744503,210000.0,98292.85294469402,0.1484500693911181,0.12814733568559866,11.496565584471877,4301.810765441409,0.008761341319630984,1.1906009280845843e-05,6.765631713320755e-07,0.053769860964716254,12864.0,9004.8,9236.107766754303,4237.989362081738,459.5078490922539,1.3927944892874056,1.740993111609257,1,ok
M6,8.8,6.0,1.0,5.35,20.1,10.87695631345807,26.34882361752017,210000.0,179295.6987244141,0.17460217514297152,0.06529083504057011,6.488052320509345,4393.98740019731,0.00857078396656418,6.953049897540908e-06,4.16508109913169e-07,0.05651737994217348,12864.0,9004.8,9253.136655358074,3696.1508829524028,460.35505748050116,1.3902312782283441,1.7377890977854302,1,ok
M16,12.9,16.0,2.0,14.701,157.0,25.846171037504014,51.82140160625657,210000.0,195142.742679915,0.14793131791261735,0.12284626311445833,303.17147453084243,21363.181063348333,0.010769676764712325,1.8144192176601932e-06,1.5267539080945157e-07,0.077614665889522,172700.0,120889.99999999999,122548.09616056913,95709.99959577937,780.5611220418416,1.409242619107841,1.5629781775559692,1,ok
M24,12.9,24.0,3.0,22.051,353.0,42.490013084634825,52.18531932146402,210000.0,163234.94680774177,0.10656366519446907,0.1131916131947194,990.1918984060743,6739.2068946241,0.011078861555051278,8.658480955276409e-07,9.323592095081708e-08,0.09721350720988818,388300.0,271810.0,272465.14193803945,254174.43239641015,771.8559261700834,1.4251364311707155,1.5806058600257027,1,ok
M16,8.8,16.0,2.0,14.701,157.0,24.967507281677303,66.78389211904523,210000.0,164434.7929514264,0.09228384704482055,0.1664123887662614,207.15497466572006,17016.341512378323,0.01319925118367362,2.2682405859583025e-06,2.028896671166641e-07,0.08210399547502487,100480.0,70336.0,71733.10962653378,49375.38589958015,456.8987874301515,1.4007478627809669,1.7509348284762085,1,ok
M8,12.9,8.0,1.25,7.188,36.6,12.80847754095863,34.28574425269123,210000.0,202555.17125399274,0.10526143198816085,0.10983941788846309,32.01448885071297,18507.896160234217,0.01498560375168042,4.981231362567165e-06,3.2111908178527637e-07,0.06056164811348934,40260.0,28182.0,29302.868694577104,7968.753500170663,800.6248277206859,1.3739269154712714,1.5238098517045011,1,ok
M10,8.8,10.0,1.5,9.026,58.0,19.31457138335796,57.23792454695074,210000.0,120411.56060109945,0.1825632231936364,0.15139461722267894,57.12254380736342,11251.612203357447,0.004917218188860158,5.109846021917137e-06,3.6689862226489215e-07,0.0669920995229621,37120.0,25984.0,26737.769124521095,14588.320978769707,460.99601938829477,1.3882983216411051,1.7353729020513815,1,ok
M6,8.8,6.0,1.0,5.35,20.1,14.189312613561587,33.57100808545574,210000.0,135261.55413271458,0.16246423942669733,0.1499584319661512,13.798527186529306,5725.949757195296,0.006179085944874235,8.66406256466613e-06,4.2057345271244914e-07,0.046295025129009834,12864.0,9004.8,9269.882987896803,2863.764434389375,461.18820835307474,1.3877197820938891,1.7346497276173614,1,ok
M20,8.8,20.0,2.5,18.376,245.0,35.530960685303285,51.72440556975072,210000.0,131688.40514973347,0.14416402480570928,0.16184697003964926,456.2819885411575,796.963349595551,0.00859898109962504,1.1996969012585174e-06,1.477588529953566e-07,0.10965766595963297,156800.0,109760.0,109847.39314077202,102668.78714912434,448.35670669702864,1.4274348759379034,1.7842935949223793,1,ok
M16,8.8,16.0,2.0,14.701,157.0,29.51002744332399,58.34149167460777,210000.0,108974.51077898007,0.1631226640000694,0.09419191315248687,162.76959742682536,15627.562166366753,0.009405163615024135,2.0121774848228015e-06,2.3843637885225464e-07,0.10594281973492727,100480.0,70336.0,71991.62800148776,52185.133248406055,458.5454012833615,1.3957178464963107,1.7446473081203886,1,ok
M20,10.9,20.0,2.5,18.376,245.0,48.09376746615332,64.1227419827598,210000.0,171687.20243615546,0.1787696579621345,0.06403473332574697,436.8320699475619,23687.334401156655,0.017799073356285885,1.4406752571964976e-06,8.095629174628769e-08,0.05320361016603219,230300.0,161210.0,162470.25170535158,127085.55642294054,663.143884511639,1.4174902641110034,1.568287100718557,1,ok
M12,8.8,12.0,1.75,10.863,84.3,27.25696057138336,38.36254909856502,210000.0,184453.1244950911,0.1409549757100958,0.11978040602796537,91.28611190766202,7082.541123217639,0.015552823958333059,2.5059339715621657e-06,1.3577471567982577e-07,0.05139655115476714,53952.0,37766.399999999994,38130.418187145195,25160.46637650214,452.31812796139025,1.4149333410192886,1.7686666762741108,1,ok
M16,10.9,16.0,2.0,14.701,157.0,34.618913870689624,47.37215631796039,210000.0,152626.46973447662,0.09680811833091475,0.1447475831893924,356.6536815842912,14916.718698421182,0.01620923026630353,1.6794709225950982e-06,1.2780368017902314e-07,0.07071624864469832,147580.0,103306.0,104360.85438844057,80475.25501111052,664.7188177607679,1.4141317725389049,1.564571322809001,1,ok
M8,8.8,8.0,1.25,7.188,36.6,14.52840780522206,28.18416709651668,210000.0,153048.63345433841,0.09364457364275083,0.09842216017052019,18.626673839346886,5192.157498695634,0.011218392266541997,4.1873753703508564e-06,3.4284586362967064e-07,0.0756797175948128,23424.0,16396.8,16789.741013209074,9121.238169082078,458.7360932570785,1.3951376606447667,1.7439220758059584,1,ok
M6,10.9,6.0,1.0,5.35,20.1,10.59844417334578,34.69590311379518,210000.0,107101.09665397959,0.12316266708847672,0.114854411125335,12.837007286986474,7833.782630866543,0.005018118937274911,8.930562216014022e-06,7.681949971396696e-07,0.07920550852616712,18894.0,13225.8,13846.27873696124,5495.097966622847,688.8695889035442,1.3645543585342088,1.5097197158250821,1,ok
M6,10.9,6.0,1.0,5.35,20.1,14.439800735590733,36.46822238279631,210000.0,94475.0495211129,0.11692140564008077,0.14607253482782334,19.608696433028307,1970.4899392985615,0.01895698767878527,9.350443587490242e-06,6.018887943269205e-07,0.060477159648181254,18894.0,13225.8,13344.969634644094,9469.701302551945,663.9288375444822,1.4158143867896407,1.5664329385757725,1,ok
M12,8.8,12.0,1.75,10.863,84.3,25.444940309457834,90.7106148813395,210000.0,109779.38310895872,0.08736723283279307,0.08824038436710704,65.43518826795471,18115.906531076937,0.012922626702485122,5.462950623133903e-06,3.1759471237670606e-07,0.05494199836573934,53952.0,37766.399999999994,38761.72410702431,18410.279931583646,459.80692890894795,1.391888550959036,1.7398606886987948,1,ok
M20,8.8,20.0,2.5,18.376,245.0,41.16221770952783,127.8180416171119,210000.0,101584.39151842831,0.1900725807996752,0.09621622673234248,357.13770865135194,26425.08780236792,0.00749861080475302,2.678679137358832e-06,2.061963024530212e-07,0.07147494120802284,156800.0,109760.0,111648.73159709109,82624.35971428396,455.70910855955543,1.4044046695115817,1.7555058368894771,1,ok
M10,10.9,10.0,1.5,9.026,58.0,20.078078839719645,51.283611681985526,210000.0,176264.358041226,0.12844532433369724,0.16751810988758561,90.64042617623231,422.9515343022088,0.008947337539051501,4.620986180786989e-06,2.3267764281025778e-07,0.047938557606532164,54520.0,38164.0,38184.27568649192,35917.90485818095,658.3495808015848,1.4278128632746858,1.5797078487294398,1,ok
M16,8.8,16.0,2.0,14.701,157.0,38.76839354441509,60.25840614405854,210000.0,159853.16908353457,0.18047793868829587,0.17094661217471782,322.60813965414843,13630.11635914685,0.018312141322747937,2.0703186576905836e-06,1.1426272229935296e-07,0.05230417293947609,100480.0,70336.0,71048.911963234,49036.3469159855,452.5408405301529,1.4142369984778351,1.7677962480972937,1,ok
M12,8.8,12.0,1.75,10.863,84.3,20.000646756637487,39.0231124561775,210000.0,86345.0867398108,0.12942803288767557,0.12652517249879525,74.44576550824817,16241.09624898313,0.018592181931239373,2.5432476109234313e-06,4.4221342023998784e-07,0.14812232202128578,53952.0,37766.399999999994,40172.06888857057,17703.397823782827,476.5369974919403,1.3430226894624784,1.678778361828098,1,ok
M8,8.8,8.0,1.25,7.188,36.6,14.263832201006519,61.831983821450336,210000.0,135805.3735083136,0.1396757218654514,0.09773063732908868,19.153261323892103,5656.78657225932,0.009044202331040573,8.565181345491848e-06,4.7444478765125214e-07,0.052485001112129684,23424.0,16396.8,16693.69644953611,10036.40363975877,456.11192485071336,1.4031643663109086,1.7539554578886358,1,ok
M12,8.8,12.0,1.75,10.863,84.3,27.60773243303456,53.24557431043484,210000.0,83708.18155503826,0.13702929717596876,0.15260145902300992,111.79676106274614,22149.416616495455,0.013403847800604995,3.3466403609803332e-06,3.2927894009430575e-07,0.08957730383200808,53952.0,37766.399999999994,39750.48502195754,13954.675026617657,471.5360026329483,1.3572664577601448,1.696583072200181,1,ok
M10,8.8,10.0,1.5,9.026,58.0,20.932154214793407,51.83912129047436,210000.0,134464.68604765378,0.20418676682522563,0.16425456863581542,65.68152145903986,17791.190918485874,0.011794042305785464,4.6665945230274516e-06,2.902575935328522e-07,0.05855683944314843,37120.0,25984.0,27025.795910116176,6855.263823395153,465.9619984502789,1.373502564862684,1.716878206078355,1,ok
M16,8.8,16.0,2.0,14.701,157.0,32.38805536959687,77.35050464374513,210000.0,122867.443474944,0.14194112313934773,0.11263210846606982,194.68866929591718,20697.36002760018,0.01525398896197738,2.58873232161799e-06,2.033499812439419e-07,0.07283094092015294,100480.0,70336.0,71843.40820537329,45682.74613028626,457.6013261488744,1.3985973453927112,1.748246681740889,1,ok
M20,12.9,20.0,2.5,18.376,245.0,34.889728469019644,42.109471206140476,210000.0,190082.4197156095,0.12407725516291528,0.13002649077074152,640.2622411748231,62291.88123062172,0.019026557264731597,1.0128177105177935e-06,9.680401732220442e-08,0.0872405567531957,269500.0,188650.0,194084.37839976337,114645.61117424599,792.1811363255648,1.388571312240803,1.5400518190307089,1,ok
M20,12.9,20.0,2.5,18.376,245.0,31.405750349143187,54.06551491829212,210000.0,117796.7752622387,0.16220834044154392,0.10360690154624705,521.0588974863522,50728.56827118009,0.011658704089382674,1.2451995125032482e-06,1.982996582899799e-07,0.13737427932224636,269500.0,188650.0,195618.80050730275,136813.53615947993,798.4440837032765,1.3776794423700556,1.5279717451740618,1,ok
M24,10.9,24.0,3.0,22.051,353.0,36.331592539501315,77.42980529784039,210000.0,93757.60733119062,0.08626094441079236,0.08682049576806752,606.5410056444267,126417.68905455993,0.014581377681301192,1.206391545903688e-06,2.3017304597246655e-07,0.16022464097619193,331820.0,232273.99999999997,252529.2288418067,115961.36779793308,715.3802516765062,1.3139865096878107,1.4537723085907694,1,ok
M16,8.8,16.0,2.0,14.701,157.0,37.583035800224515,78.69222018998386,210000.0,125152.38789019556,0.11894668209579587,0.1142111497804157,217.17537825185101,7113.295132049596,0.003103304254329874,2.6294273639667535e-06,1.6583654566273194e-07,0.0593276881983976,100480.0,70336.0,70758.01535565742,62534.51941443227,450.68799589590714,1.420051134771775,1.7750639184647188,1,ok
